634;Stadskasteel Zaltbommel
635;Regione Umbria
636;Saregama; India
637;Norsk Kartmuseum
638;Norsk Farmasihistorisk Museum
639;Library and  Information Center, University of Patras
640;Zavod za varstvo kulturne dediščine Slovenije
641;Swiss Federal Archives, Bern
642;Lokalhistorisk Arkiv Gentofte
643;Digibess
644;Ovação; Portugal
645;OAPEN Foundation
646;Provinciaal Depot Limburg (provincielimburg.adlibsoft.com)
647;Biblioteca Navarra Digital: BiNaDi
648;Harvard University, MCZ, Ernst Mayr Library
649;The Language Archive
650;Sunnfjord Museum
651;Aust-Agder museum og arkiv – KUBEN
652;Hoogheemraadschap van Rijnland
653;Tallinna Linnamuuseum
654;Basque Digital Library (Liburuklik)
655;Slovenský národný archív
656;Stiftung Preußischer Kulturbesitz - Ethnologisches Museum
657;AHP Teruel
658;Duck Records; Italy
659;Museum of History of Photography
660;Kunstsammlungen der Veste Coburg / Digitaler Portraitindex
661;Arts Productions Ltd
662;Eesti Spordimuuseum
663;Peloponnesian Folklore Foundation
664;Irish Traditional Music Archive
665;RTV SLO
666;http://sapienzadigitallibrary.uniroma1.it/identifier/RMSIC
667;Regione Marche / SchedeA:MC
668;Gudbrandsdalsmusea AS
669;Hungarian Jewish Archives
670;Võrumaa Muuseum
671;Master Classics Records
672;Museum Plantin-Moretus | Prentenkabinet
673;Ministrstvo za kulturo, Direktorat za kulturno dediščino, INDOK center (fototeka - steklene plošče), Slovenija
674;Zofia Rydet
675;Harjumaa Muuseum
676;Technical Chamber of\n Greece
677;Claves Records; Switzerland
678;Γενική Γραμματεία Πολιτισμού, Υπουργείο Παιδείας και Θρησκευμάτων, Πολιτισμού και Αθλητισμού | General Secretariat for Culture, Hellenic Ministry of Education and Religious Affiars, Culture and Sports
679;Historisch Museum Rotterdam
680;Regione Marche / SchedeOA:PU
681;Transmediale festival
682;Génériques
683;Lambeth Landmark
684;Zoological Research Museum Koenig
685;Last Statues of Antiquity
686;SNM - Archeologické múzeum v Bratislave
687;Regione Marche / SchedeBDM:PU
688;Deutsche Kinemathek
689;SNM - Múzeum Bojnice v Bojniciach
690;Łódzka Regionalna Biblioteka Cyfrowa
691;Fundación Integra
692;Slovenská národná knižnica - Slovak National Library in Martin
3908;Music Library of Greece "Lilian Voudouri" - Friends of Music Society /Μεγάλη Μουσική Βιβλιοθήκη της Ελλάδος «Λίλιαν Βουδούρη» - Σύλλογος Οι Φίλοι της Μουσικής
694;Aulestad
695;Direção Regional da Cultura dos Açores
696;Het Stadsmus, Hasselt
697;Soprintendenza alla Galleria nazionale d'arte moderna e contemporanea
698;Instituto de Arqueología Ibérica-Universidad de Jaén
699;Musik & Teatermuseet
700;Gemeentearchief Gemert-Bakel
701;University of Swansea, Egypt Centre
702;KAMRA
703;Amsterdam Museum
704;Regione Marche / SchedeA:AN
705;Museene for kystkultur og gjenreisning IKS
706;VU University Amsterdam Library
707;Museu Frederic Marès
708;Library of Congress (archive.org)
709;RIUMA (Universidad de Málaga, Spain)
710;Gerstein - University of Toronto (archive.org)
711;Централна библиотека на БАН
712;Press and Information Office, Republic of Cyprus
713;History of Art at University of Glasgow (UG), UK
714;Centralna Baza Judaików
715;Petőfi Literary Museum
716;Stockholm University
717;Lokalhistorisk Arkiv i Gentofte
718;Gleimhaus Halberstadt / Digitaler Portraitindex
719;The National Library of Russia 
720;Kunst i offentlige rom
721;Magyar Nemzeti Múzeum
722;Regione Marche / SchedeOA:AN
723;Royal Museum for Central Africa
724;National Library of Sweden
725;Hemsedal Bygdearkiv
726;Stadsarchief Breda
727;Azzurra Music; Italy
728;Institute of Botany of Slovak Academy of Sciences
729;Saarländisches Schulmuseum
730;The Central National Library of Florence
731;Siauliai County Public Library
732;Universitetsmuseet i Bergen
733;Muziekinstrumentenmuseum - Musée des instruments de musique
734;Centre for History and Analysis of Recorded Music, King's College London; United Kingdom
735;DV More
736;Roman Inscriptions of Britain
737;Royal Albert Memorial Museum & Art Gallery
738;MAK - Österreichisches Museum für angewandte Kunst / Gegenwartskunst
739;Hadeland Folkemuseum
740;Nationaal Jenevermuseum, Hasselt
741;Verbundkatalog Kalliope
742;Museumssenteret i Hordaland
743;Jönköpings läns museum
744;Norsk rettsmuseum
745;M Leuven
746;Lithuanian State Historical Archives
747;Nuova Canaria; Italy
